tournament_name,match_date,stage_name,stage_code,is_knockout,group_name,home_team_name,away_team_name,home_team_code,away_team_code,home_elo_before,away_elo_before,elo_diff,home_form_gf,home_form_ga,home_form_pts,away_form_gf,away_form_ga,away_form_pts,extra_time,penalty_shootout,home_team_score,away_team_score,total_goals,goal_diff,outcome,home_team_win,away_team_win,draw,home_fifa_rank,away_fifa_rank,fifa_rank_diff,has_fifa_rank
2006 FIFA Men's World Cup,2006-06-21,group stage,0,0,Group C,Netherlands,Argentina,NLD,ARG,1501.98,1465.88,36.09999999999991,1.4,1.0,1.8,2.0,0.6,2.0,0,0,0,0,0,0,draw,0,0,1,3.0,9.0,-6.0,1
2006 FIFA Men's World Cup,2006-06-22,group stage,0,0,Group E,Czech Republic,Italy,CZE,ITA,1500.68,1493.31,7.370000000000118,1.5,1.0,1.5,1.2,1.2,1.0,0,0,0,2,2,-2,away_win,0,1,0,2.0,13.0,-11.0,1
2006 FIFA Men's World Cup,2006-06-22,group stage,0,0,Group E,Ghana,United States,GHA,USA,1504.89,1516.68,-11.789999999999964,1.0,1.0,1.5,0.8,1.6,0.8,0,0,2,1,3,1,home_win,1,0,0,48.0,5.0,43.0,1
2006 FIFA Men's World Cup,2006-06-22,group stage,0,0,Group F,Croatia,Australia,HRV,AUS,1507.11,1615.85,-108.74,0.4,0.8,0.8,0.6,1.6,0.8,0,0,2,2,4,0,draw,0,0,1,23.0,42.0,-19.0,1
2006 FIFA Men's World Cup,2006-06-22,group stage,0,0,Group F,Japan,Brazil,JPN,BRA,1489.87,1592.87,-103.0,0.8,0.8,1.4,1.6,0.2,3.0,0,0,1,4,5,-3,away_win,0,1,0,18.0,1.0,17.0,1
2006 FIFA Men's World Cup,2006-06-23,group stage,0,0,Group G,Togo,France,TGO,FRA,1468.39,1499.86,-31.4699999999998,0.5,2.0,0.0,0.2,0.8,0.6,0,0,0,2,2,-2,away_win,0,1,0,61.0,8.0,53.0,1
2006 FIFA Men's World Cup,2006-06-23,group stage,0,0,Group H,Saudi Arabia,Spain,SAU,ESP,1500.91,1551.48,-50.569999999999936,0.4,3.6,0.2,2.2,0.8,2.4,0,0,0,1,1,-1,away_win,0,1,0,34.0,5.0,29.0,1
2006 FIFA Men's World Cup,2006-06-23,group stage,0,0,Group H,Ukraine,Tunisia,UKR,TUN,1468.62,1524.18,-55.56000000000017,2.0,2.0,1.5,0.8,2.0,0.4,0,0,1,0,1,1,home_win,1,0,0,45.0,21.0,24.0,1
2006 FIFA Men's World Cup,2006-06-23,group stage,0,0,Group G,Switzerland,South Korea,CHE,KOR,1466.58,1517.32,-50.74000000000001,1.2,1.2,1.4,1.0,1.2,1.4,0,0,2,0,2,2,home_win,1,0,0,35.0,29.0,6.0,1
2006 FIFA Men's World Cup,2006-06-24,round of 16,1,1,not applicable,Argentina,Mexico,ARG,MEX,1467.54,1559.54,-92.0,1.8,0.6,1.6,1.0,1.2,1.0,1,0,2,1,3,1,home_win,1,0,0,9.0,4.0,5.0,1
2006 FIFA Men's World Cup,2006-06-24,round of 16,1,1,not applicable,Germany,Sweden,DEU,SWE,1512.71,1542.89,-30.180000000000064,1.8,0.8,2.4,1.0,1.0,1.2,0,0,2,0,2,2,home_win,1,0,0,19.0,16.0,3.0,1
2006 FIFA Men's World Cup,2006-06-25,round of 16,1,1,not applicable,England,Ecuador,ENG,ECU,1533.41,1588.52,-55.1099999999999,1.8,0.8,2.0,1.4,1.0,1.8,0,0,1,0,1,1,home_win,1,0,0,10.0,39.0,-29.0,1
2006 FIFA Men's World Cup,2006-06-25,round of 16,1,1,not applicable,Portugal,Netherlands,PRT,NLD,1518.65,1500.32,18.330000000000155,1.8,0.4,2.4,1.0,0.8,1.4,0,0,1,0,1,1,home_win,1,0,0,7.0,3.0,4.0,1
2006 FIFA Men's World Cup,2006-06-26,round of 16,1,1,not applicable,Italy,Australia,ITA,AUS,1484.34,1611.0,-126.66000000000008,1.4,0.8,1.6,1.0,1.6,1.0,0,0,1,0,1,1,home_win,1,0,0,13.0,42.0,-29.0,1
2006 FIFA Men's World Cup,2006-06-26,round of 16,1,1,not applicable,Switzerland,Ukraine,CHE,UKR,1484.9,1487.16,-2.259999999999991,0.8,1.0,1.4,1.67,1.33,2.0,1,1,0,0,0,0,away_win,0,1,0,35.0,45.0,-10.0,1
2006 FIFA Men's World Cup,2006-06-27,round of 16,1,1,not applicable,Brazil,Ghana,BRA,GHA,1478.48,1521.43,-42.950000000000045,2.0,0.2,3.0,1.33,1.0,2.0,0,0,3,0,3,3,home_win,1,0,0,1.0,48.0,-47.0,1
2006 FIFA Men's World Cup,2006-06-27,round of 16,1,1,not applicable,Spain,France,ESP,FRA,1487.22,1453.84,33.38000000000011,1.8,0.4,2.4,0.6,0.6,1.2,0,0,1,3,4,-2,away_win,0,1,0,5.0,8.0,-3.0,1
2006 FIFA Men's World Cup,2006-06-30,quarter-finals,2,1,not applicable,Germany,Argentina,DEU,ARG,1530.1,1487.68,42.419999999999845,2.0,0.8,2.4,2.2,0.6,2.2,1,1,1,1,2,0,home_win,1,0,0,19.0,9.0,10.0,1
2006 FIFA Men's World Cup,2006-06-30,quarter-finals,2,1,not applicable,Italy,Ukraine,ITA,UKR,1505.93,1469.0,36.930000000000064,1.4,0.6,2.0,1.25,1.0,2.25,0,0,3,0,3,3,home_win,1,0,0,13.0,45.0,-32.0,1
2006 FIFA Men's World Cup,2006-07-01,quarter-finals,2,1,not applicable,England,Portugal,ENG,PRT,1551.93,1533.81,18.12000000000012,1.4,0.8,2.0,1.2,0.4,2.4,1,1,0,0,0,0,away_win,0,1,0,10.0,7.0,3.0,1
2006 FIFA Men's World Cup,2006-07-01,quarter-finals,2,1,not applicable,Brazil,France,BRA,FRA,1496.45,1469.69,26.75999999999999,2.4,0.2,3.0,1.2,0.8,1.6,0,0,0,1,1,-1,away_win,0,1,0,1.0,8.0,-7.0,1
2006 FIFA Men's World Cup,2006-07-04,semi-finals,3,1,not applicable,Germany,Italy,DEU,ITA,1544.16,1520.24,23.920000000000076,2.2,0.6,3.0,1.8,0.2,2.6,1,0,0,2,2,-2,away_win,0,1,0,19.0,13.0,6.0,1
2006 FIFA Men's World Cup,2006-07-05,semi-finals,3,1,not applicable,Portugal,France,PRT,FRA,1535.1,1479.22,55.87999999999988,1.2,0.2,3.0,1.4,0.4,2.2,0,0,0,1,1,-1,away_win,0,1,0,7.0,8.0,-1.0,1
2006 FIFA Men's World Cup,2006-07-08,third-place match,0,1,not applicable,Germany,Portugal,DEU,PRT,1537.34,1497.77,39.569999999999936,1.4,0.6,2.4,1.0,0.4,2.4,0,0,3,1,4,2,home_win,1,0,0,19.0,7.0,12.0,1
2006 FIFA Men's World Cup,2006-07-09,final,4,1,not applicable,Italy,France,ITA,FRA,1527.06,1516.55,10.509999999999993,1.8,0.2,2.6,1.6,0.4,2.6,1,1,1,1,2,0,home_win,1,0,0,13.0,8.0,5.0,1
2010 FIFA Men's World Cup,2010-06-11,group stage,0,0,Group A,South Africa,Mexico,ZAF,MEX,1642.16,1539.4,102.76,1.6,1.6,1.2,1.0,1.4,0.8,0,0,1,1,2,0,draw,0,0,1,83.0,17.0,66.0,1
2010 FIFA Men's World Cup,2010-06-11,group stage,0,0,Group A,Uruguay,France,URY,FRA,1501.67,1501.03,0.6400000000001,1.0,1.4,1.0,1.6,0.4,2.4,0,0,0,0,0,0,draw,0,0,1,16.0,9.0,7.0,1
2010 FIFA Men's World Cup,2010-06-12,group stage,0,0,Group B,South Korea,Greece,KOR,GRC,1499.0,1514.27,-15.269999999999982,1.0,1.6,0.8,0.0,3.33,0.0,0,0,2,0,2,2,home_win,1,0,0,47.0,13.0,34.0,1
2010 FIFA Men's World Cup,2010-06-12,group stage,0,0,Group B,Argentina,Nigeria,ARG,NGA,1473.62,1499.58,-25.96000000000004,2.2,0.6,2.0,0.6,2.0,0.2,0,0,1,0,1,1,home_win,1,0,0,7.0,21.0,-14.0,1
2010 FIFA Men's World Cup,2010-06-12,group stage,0,0,Group C,England,United States,ENG,USA,1550.64,1500.14,50.5,1.2,0.4,2.0,0.8,1.4,0.8,0,0,1,1,2,0,draw,0,0,1,8.0,14.0,-6.0,1
2010 FIFA Men's World Cup,2010-06-13,group stage,0,0,Group C,Algeria,Slovenia,DZA,SVN,1474.19,1431.34,42.850000000000136,0.8,1.8,0.8,0.67,2.33,0.0,0,0,0,1,1,-1,away_win,0,1,0,30.0,25.0,5.0,1
2010 FIFA Men's World Cup,2010-06-13,group stage,0,0,Group D,Serbia,Ghana,SRB,GHA,1500.0,1503.46,-3.4600000000000364,0.0,0.0,0.0,1.0,1.5,1.5,0,0,0,1,1,-1,away_win,0,1,0,15.0,32.0,-17.0,1
2010 FIFA Men's World Cup,2010-06-13,group stage,0,0,Group D,Germany,Australia,DEU,AUS,1551.53,1589.41,-37.88000000000011,1.8,0.8,2.4,1.0,1.2,1.0,0,0,4,0,4,4,home_win,1,0,0,6.0,20.0,-14.0,1
2010 FIFA Men's World Cup,2010-06-14,group stage,0,0,Group E,Netherlands,Denmark,NLD,DNK,1485.16,1541.83,-56.669999999999845,0.8,0.8,1.4,1.4,1.6,1.4,0,0,2,0,2,2,home_win,1,0,0,4.0,36.0,-32.0,1
2010 FIFA Men's World Cup,2010-06-14,group stage,0,0,Group E,Japan,Cameroon,JPN,CMR,1604.26,1572.89,31.36999999999989,0.8,1.6,0.8,0.6,1.4,1.0,0,0,1,0,1,1,home_win,1,0,0,45.0,19.0,26.0,1
2010 FIFA Men's World Cup,2010-06-14,group stage,0,0,Group F,Italy,Paraguay,ITA,PRY,1542.58,1436.4,106.17999999999984,1.8,0.2,3.0,1.0,0.8,1.2,0,0,1,1,2,0,draw,0,0,1,5.0,31.0,-26.0,1
2010 FIFA Men's World Cup,2010-06-15,group stage,0,0,Group G,Ivory Coast,Portugal,CIV,PRT,1484.34,1483.58,0.7599999999999909,1.67,2.0,1.0,0.8,1.0,1.8,0,0,0,0,0,0,draw,0,0,1,27.0,3.0,24.0,1
2010 FIFA Men's World Cup,2010-06-15,group stage,0,0,Group F,New Zealand,Slovakia,NZL,SVK,1461.93,1500.0,-38.069999999999936,0.67,4.0,0.0,0.0,0.0,0.0,0,0,1,1,2,0,draw,0,0,1,78.0,34.0,44.0,1
2010 FIFA Men's World Cup,2010-06-15,group stage,0,0,Group G,Brazil,North Korea,BRA,PRK,1486.92,1492.37,-5.449999999999818,2.0,0.4,2.4,1.25,2.25,1.0,0,0,2,1,3,1,home_win,1,0,0,1.0,105.0,-104.0,1
2010 FIFA Men's World Cup,2010-06-16,group stage,0,0,Group A,South Africa,Uruguay,ZAF,URY,1637.56,1501.64,135.91999999999985,1.6,1.6,1.2,0.8,1.4,0.6,0,0,0,3,3,-3,away_win,0,1,0,83.0,16.0,67.0,1
2010 FIFA Men's World Cup,2010-06-16,group stage,0,0,Group H,Spain,Switzerland,ESP,CHE,1471.37,1503.06,-31.69000000000005,1.8,0.8,1.8,0.8,0.6,1.4,0,0,0,1,1,-1,away_win,0,1,0,2.0,24.0,-22.0,1
2010 FIFA Men's World Cup,2010-06-16,group stage,0,0,Group H,Honduras,Chile,HND,CHL,1457.94,1505.01,-47.069999999999936,0.67,1.0,0.67,1.4,2.2,0.6,0,0,0,1,1,-1,away_win,0,1,0,38.0,18.0,20.0,1
2010 FIFA Men's World Cup,2010-06-17,group stage,0,0,Group B,Argentina,South Korea,ARG,KOR,1490.81,1515.7,-24.8900000000001,2.0,0.4,2.0,1.4,1.4,1.4,0,0,4,1,5,3,home_win,1,0,0,7.0,47.0,-40.0,1
2010 FIFA Men's World Cup,2010-06-17,group stage,0,0,Group B,Greece,Nigeria,GRC,NGA,1497.57,1482.39,15.179999999999836,0.0,3.0,0.0,0.4,1.6,0.2,0,0,2,1,3,1,home_win,1,0,0,13.0,21.0,-8.0,1
2010 FIFA Men's World Cup,2010-06-17,group stage,0,0,Group A,France,Mexico,FRA,MEX,1501.06,1544.0,-42.940000000000055,1.2,0.4,2.0,1.2,1.2,1.0,0,0,0,2,2,-2,away_win,0,1,0,9.0,17.0,-8.0,1
2010 FIFA Men's World Cup,2010-06-18,group stage,0,0,Group D,Germany,Serbia,DEU,SRB,1569.27,1519.3,49.97000000000003,2.0,0.8,2.4,0.0,1.0,0.0,0,0,0,1,1,-1,away_win,0,1,0,6.0,15.0,-9.0,1
2010 FIFA Men's World Cup,2010-06-18,group stage,0,0,Group C,Slovenia,United States,SVN,USA,1456.23,1502.45,-46.22000000000003,0.75,1.75,0.75,0.6,1.6,0.4,0,0,2,2,4,0,draw,0,0,1,25.0,14.0,11.0,1
2010 FIFA Men's World Cup,2010-06-18,group stage,0,0,Group C,England,Algeria,ENG,DZA,1548.33,1449.3,99.02999999999996,1.2,0.6,1.6,0.8,1.6,0.8,0,0,0,0,0,0,draw,0,0,1,8.0,30.0,-22.0,1
2010 FIFA Men's World Cup,2010-06-19,group stage,0,0,Group E,Netherlands,Japan,NLD,JPN,1503.75,1618.82,-115.06999999999994,1.0,0.4,2.0,0.6,1.6,0.8,0,0,1,0,1,1,home_win,1,0,0,4.0,45.0,-41.0,1
2010 FIFA Men's World Cup,2010-06-19,group stage,0,0,Group D,Ghana,Australia,GHA,AUS,1484.16,1571.67,-87.50999999999999,1.0,1.2,1.8,1.0,2.0,0.8,0,0,1,1,2,0,draw,0,0,1,32.0,20.0,12.0,1
2010 FIFA Men's World Cup,2010-06-19,group stage,0,0,Group E,Cameroon,Denmark,CMR,DNK,1558.33,1523.24,35.08999999999992,0.6,1.0,1.0,1.0,1.4,1.4,0,0,1,2,3,-1,away_win,0,1,0,19.0,36.0,-17.0,1
2010 FIFA Men's World Cup,2010-06-20,group stage,0,0,Group F,Slovakia,Paraguay,SVK,PRY,1498.25,1441.14,57.1099999999999,1.0,1.0,1.0,0.6,0.8,0.8,0,0,0,2,2,-2,away_win,0,1,0,34.0,31.0,3.0,1
2010 FIFA Men's World Cup,2010-06-20,group stage,0,0,Group F,Italy,New Zealand,ITA,NZL,1537.84,1463.68,74.15999999999985,1.6,0.4,2.6,0.75,3.25,0.25,0,0,1,1,2,0,draw,0,0,1,5.0,78.0,-73.0,1
2010 FIFA Men's World Cup,2010-06-20,group stage,0,0,Group G,Brazil,Ivory Coast,BRA,CIV,1503.17,1484.31,18.860000000000127,2.2,0.6,2.4,1.25,1.5,1.0,0,0,3,1,4,2,home_win,1,0,0,1.0,27.0,-26.0,1
2010 FIFA Men's World Cup,2010-06-21,group stage,0,0,Group H,Chile,Switzerland,CHL,CHE,1444.09,1456.83,-12.740000000000007,1.2,1.6,1.2,1.0,0.0,2.0,0,0,1,0,1,1,home_win,1,0,0,18.0,24.0,-6.0,1
2010 FIFA Men's World Cup,2010-06-21,group stage,0,0,Group H,Spain,Honduras,ESP,HND,1517.6,1518.86,-1.259999999999991,1.8,1.0,1.8,0.5,1.0,0.5,0,0,2,0,2,2,home_win,1,0,0,2.0,38.0,-36.0,1
2010 FIFA Men's World Cup,2010-06-21,group stage,0,0,Group G,Portugal,North Korea,PRT,PRK,1483.61,1476.12,7.490000000000009,0.4,0.8,1.4,1.2,2.2,0.8,0,0,7,0,7,7,home_win,1,0,0,3.0,105.0,-102.0,1
2010 FIFA Men's World Cup,2010-06-22,group stage,0,0,Group A,France,South Africa,FRA,ZAF,1558.03,1523.6,34.430000000000064,0.6,0.6,1.4,1.2,1.8,1.0,0,0,1,2,3,-1,away_win,0,1,0,9.0,83.0,-74.0,1
2010 FIFA Men's World Cup,2010-06-22,group stage,0,0,Group A,Mexico,Uruguay,MEX,URY,1487.03,1615.6,-128.56999999999994,1.0,1.0,1.0,1.4,1.0,1.2,0,0,0,1,1,-1,away_win,0,1,0,17.0,16.0,1.0,1
2010 FIFA Men's World Cup,2010-06-22,group stage,0,0,Group B,Greece,Argentina,GRC,ARG,1512.87,1507.95,4.919999999999845,0.4,2.6,0.6,1.6,0.6,2.0,0,0,0,2,2,-2,away_win,0,1,0,13.0,7.0,6.0,1
2010 FIFA Men's World Cup,2010-06-22,group stage,0,0,Group B,Nigeria,South Korea,NGA,KOR,1467.09,1498.56,-31.470000000000027,0.4,1.2,0.2,1.2,1.6,1.4,0,0,2,2,4,0,draw,0,0,1,21.0,47.0,-26.0,1
2010 FIFA Men's World Cup,2010-06-23,group stage,0,0,Group C,Slovenia,England,SVN,ENG,1458.35,1543.89,-85.54000000000019,1.0,1.8,0.8,0.8,0.6,1.2,0,0,0,1,1,-1,away_win,0,1,0,25.0,8.0,17.0,1
2010 FIFA Men's World Cup,2010-06-23,group stage,0,0,Group C,United States,Algeria,USA,DZA,1500.33,1453.74,46.58999999999992,1.0,1.8,0.6,0.2,1.2,0.4,0,0,1,0,1,1,home_win,1,0,0,14.0,30.0,-16.0,1
2010 FIFA Men's World Cup,2010-06-23,group stage,0,0,Group D,Australia,Serbia,AUS,SRB,1567.72,1550.98,16.74000000000001,0.6,2.0,0.4,0.5,0.5,1.5,0,0,2,1,3,1,home_win,1,0,0,20.0,15.0,5.0,1
2010 FIFA Men's World Cup,2010-06-23,group stage,0,0,Group D,Ghana,Germany,GHA,DEU,1488.11,1537.59,-49.48000000000002,1.2,1.0,2.0,1.6,1.0,1.8,0,0,0,1,1,-1,away_win,0,1,0,32.0,6.0,26.0,1
2010 FIFA Men's World Cup,2010-06-24,group stage,0,0,Group F,Paraguay,New Zealand,PRY,NZL,1479.64,1467.04,12.600000000000136,1.0,0.6,1.4,0.8,2.8,0.4,0,0,0,0,0,0,draw,0,0,1,31.0,78.0,-47.0,1
2010 FIFA Men's World Cup,2010-06-24,group stage,0,0,Group F,Slovakia,Italy,SVK,ITA,1459.75,1534.48,-74.73000000000002,0.5,1.5,0.5,1.6,0.6,2.2,0,0,3,2,5,1,home_win,1,0,0,34.0,5.0,29.0,1
2010 FIFA Men's World Cup,2010-06-24,group stage,0,0,Group E,Cameroon,Netherlands,CMR,NLD,1540.85,1524.86,15.990000000000007,0.6,1.2,0.8,1.0,0.4,2.0,0,0,1,2,3,-1,away_win,0,1,0,19.0,4.0,15.0,1
2010 FIFA Men's World Cup,2010-06-24,group stage,0,0,Group E,Denmark,Japan,DNK,JPN,1540.72,1597.71,-56.99000000000001,1.0,1.4,1.4,0.6,1.6,0.8,0,0,1,3,4,-2,away_win,0,1,0,36.0,45.0,-9.0,1
2010 FIFA Men's World Cup,2010-06-25,group stage,0,0,Group H,Switzerland,Honduras,CHE,HND,1440.24,1502.8,-62.559999999999945,1.0,0.2,1.8,0.4,1.2,0.4,0,0,0,0,0,0,draw,0,0,1,24.0,38.0,-14.0,1
2010 FIFA Men's World Cup,2010-06-25,group stage,0,0,Group H,Chile,Spain,CHL,ESP,1460.68,1533.66,-72.98000000000002,1.0,1.2,1.6,1.4,1.0,1.8,0,0,1,2,3,-1,away_win,0,1,0,18.0,2.0,16.0,1
2010 FIFA Men's World Cup,2010-06-25,group stage,0,0,Group G,North Korea,Ivory Coast,PRK,CIV,1460.46,1469.18,-8.720000000000027,1.2,3.0,0.8,1.2,1.8,0.8,0,0,0,3,3,-3,away_win,0,1,0,105.0,27.0,78.0,1
2010 FIFA Men's World Cup,2010-06-25,group stage,0,0,Group G,Portugal,Brazil,PRT,BRA,1499.27,1518.3,-19.029999999999973,1.6,0.8,1.4,2.4,0.8,2.4,0,0,0,0,0,0,draw,0,0,1,3.0,1.0,2.0,1
2010 FIFA Men's World Cup,2010-06-26,round of 16,1,1,not applicable,Uruguay,South Korea,URY,KOR,1476.69,1497.11,-20.419999999999845,1.4,0.6,1.8,1.2,1.8,1.0,0,0,2,1,3,1,home_win,1,0,0,16.0,47.0,-31.0,1
2010 FIFA Men's World Cup,2010-06-26,round of 16,1,1,not applicable,United States,Ghana,USA,GHA,1514.2,1551.33,-37.12999999999988,1.2,1.2,1.2,0.8,1.2,1.4,1,0,1,2,3,-1,away_win,0,1,0,14.0,32.0,-18.0,1
2010 FIFA Men's World Cup,2010-06-27,round of 16,1,1,not applicable,Germany,England,DEU,ENG,1474.37,1446.21,28.15999999999985,1.6,0.8,1.8,0.6,0.2,1.6,0,0,4,1,5,3,home_win,1,0,0,6.0,8.0,-2.0,1
2010 FIFA Men's World Cup,2010-06-27,round of 16,1,1,not applicable,Argentina,Mexico,ARG,MEX,1496.64,1625.94,-129.29999999999995,2.0,0.6,2.4,1.0,1.2,0.8,0,0,3,1,4,2,home_win,1,0,0,7.0,17.0,-10.0,1
2010 FIFA Men's World Cup,2010-06-28,round of 16,1,1,not applicable,Netherlands,Slovakia,NLD,SVK,1524.11,1479.14,44.9699999999998,1.0,0.4,2.0,1.33,1.67,1.33,0,0,2,1,3,1,home_win,1,0,0,4.0,34.0,-30.0,1
2010 FIFA Men's World Cup,2010-06-28,round of 16,1,1,not applicable,Brazil,Chile,BRA,CHL,1517.42,1546.35,-28.92999999999984,1.6,0.6,2.0,1.0,1.4,1.4,0,0,3,0,3,3,home_win,1,0,0,1.0,18.0,-17.0,1
2010 FIFA Men's World Cup,2010-06-29,round of 16,1,1,not applicable,Paraguay,Japan,PRY,JPN,1479.06,1527.32,-48.25999999999999,1.0,0.4,1.6,1.0,1.2,1.4,1,1,0,0,0,0,home_win,1,0,0,31.0,45.0,-14.0,1
2010 FIFA Men's World Cup,2010-06-29,round of 16,1,1,not applicable,Spain,Portugal,ESP,PRT,1447.99,1500.15,-52.16000000000008,1.2,1.0,1.8,1.6,0.8,1.0,0,0,1,0,1,1,home_win,1,0,0,2.0,3.0,-1.0,1
2010 FIFA Men's World Cup,2010-07-02,quarter-finals,2,1,not applicable,Uruguay,Ghana,URY,GHA,1493.63,1499.9,-6.269999999999982,1.8,0.8,2.2,0.8,1.2,1.4,1,1,1,1,2,0,home_win,1,0,0,16.0,32.0,-16.0,1
2010 FIFA Men's World Cup,2010-07-02,quarter-finals,2,1,not applicable,Netherlands,Brazil,NLD,BRA,1538.05,1534.75,3.2999999999999545,1.4,0.6,2.4,1.6,0.6,2.0,0,0,2,1,3,1,home_win,1,0,0,4.0,1.0,3.0,1
2010 FIFA Men's World Cup,2010-07-03,quarter-finals,2,1,not applicable,Paraguay,Spain,PRY,ESP,1497.27,1466.37,30.90000000000009,1.0,0.2,2.2,1.2,1.0,1.8,0,0,0,1,1,-1,away_win,0,1,0,31.0,2.0,29.0,1
2010 FIFA Men's World Cup,2010-07-03,quarter-finals,2,1,not applicable,Argentina,Germany,ARG,DEU,1518.33,1489.08,29.25,2.2,0.6,2.4,2.4,0.6,2.4,0,0,0,4,4,-4,away_win,0,1,0,7.0,6.0,1.0,1
2010 FIFA Men's World Cup,2010-07-06,semi-finals,3,1,not applicable,Uruguay,Netherlands,URY,NLD,1509.92,1553.9,-43.98000000000002,1.4,0.4,2.6,1.8,0.6,3.0,0,0,2,3,5,-1,away_win,0,1,0,16.0,4.0,12.0,1
2010 FIFA Men's World Cup,2010-07-07,semi-finals,3,1,not applicable,Germany,Spain,DEU,ESP,1500.99,1479.85,21.1400000000001,2.6,0.4,2.4,1.2,0.4,2.4,0,0,0,1,1,-1,away_win,0,1,0,6.0,2.0,4.0,1
2010 FIFA Men's World Cup,2010-07-10,third-place match,0,1,not applicable,Uruguay,Germany,URY,DEU,1567.89,1496.82,71.07000000000016,1.8,1.0,2.4,1.8,0.6,1.8,0,0,2,3,5,-1,away_win,0,1,0,16.0,6.0,10.0,1
2010 FIFA Men's World Cup,2010-07-11,final,4,1,not applicable,Netherlands,Spain,NLD,ESP,1495.93,1484.02,11.910000000000082,2.0,1.0,3.0,1.4,0.2,3.0,1,0,0,1,1,-1,away_win,0,1,0,4.0,2.0,2.0,1
2014 FIFA Men's World Cup,2014-06-12,group stage,0,0,Group A,Brazil,Croatia,BRA,HRV,1518.9,1511.96,6.940000000000055,1.8,0.8,2.0,0.8,1.0,1.0,0,0,3,1,4,2,home_win,1,0,0,3.0,18.0,-15.0,1
2014 FIFA Men's World Cup,2014-06-13,group stage,0,0,Group B,Chile,Australia,CHL,AUS,1529.02,1582.95,-53.930000000000064,0.8,1.8,1.2,1.0,1.8,1.0,0,0,3,1,4,2,home_win,1,0,0,14.0,62.0,-48.0,1
2014 FIFA Men's World Cup,2014-06-13,group stage,0,0,Group A,Mexico,Cameroon,MEX,CMR,1604.25,1541.6,62.65000000000009,1.0,1.4,0.8,0.6,1.4,0.6,0,0,1,0,1,1,home_win,1,0,0,20.0,56.0,-36.0,1
2014 FIFA Men's World Cup,2014-06-13,group stage,0,0,Group B,Spain,Netherlands,ESP,NLD,1479.38,1500.57,-21.189999999999827,1.2,0.2,3.0,1.8,1.2,2.4,0,0,1,5,6,-4,away_win,0,1,0,1.0,15.0,-14.0,1
2014 FIFA Men's World Cup,2014-06-14,group stage,0,0,Group D,England,Italy,ENG,ITA,1431.5,1515.09,-83.58999999999992,0.6,1.0,1.0,1.4,1.2,1.6,0,0,1,2,3,-1,away_win,0,1,0,10.0,9.0,1.0,1
2014 FIFA Men's World Cup,2014-06-14,group stage,0,0,Group C,Ivory Coast,Japan,CIV,JPN,1444.86,1509.11,-64.25,1.6,1.4,1.4,1.0,1.2,1.2,0,0,2,1,3,1,home_win,1,0,0,23.0,46.0,-23.0,1
2014 FIFA Men's World Cup,2014-06-14,group stage,0,0,Group C,Colombia,Greece,COL,GRC,1481.55,1524.18,-42.63000000000011,0.8,1.0,1.2,0.4,2.2,0.6,0,0,3,0,3,3,home_win,1,0,0,8.0,12.0,-4.0,1
2014 FIFA Men's World Cup,2014-06-14,group stage,0,0,Group D,Uruguay,Costa Rica,URY,CRI,1516.05,1513.56,2.490000000000009,1.6,1.6,1.8,1.2,3.0,0.2,0,0,1,3,4,-2,away_win,0,1,0,7.0,28.0,-21.0,1
2014 FIFA Men's World Cup,2014-06-15,group stage,0,0,Group E,France,Honduras,FRA,HND,1541.18,1499.95,41.23000000000002,0.6,1.0,0.8,0.2,1.0,0.4,0,0,3,0,3,3,home_win,1,0,0,17.0,33.0,-16.0,1
2014 FIFA Men's World Cup,2014-06-15,group stage,0,0,Group F,Argentina,Bosnia and Herzegovina,ARG,BIH,1506.42,1500.0,6.420000000000073,2.0,1.2,2.4,0.0,0.0,0.0,0,0,2,1,3,1,home_win,1,0,0,5.0,21.0,-16.0,1
2014 FIFA Men's World Cup,2014-06-15,group stage,0,0,Group E,Switzerland,Ecuador,CHE,ECU,1443.09,1570.0,-126.91000000000008,0.6,0.2,1.4,1.2,0.8,1.8,0,0,2,1,3,1,home_win,1,0,0,6.0,26.0,-20.0,1
2014 FIFA Men's World Cup,2014-06-16,group stage,0,0,Group G,Germany,Portugal,DEU,PRT,1548.66,1481.77,66.8900000000001,2.4,0.8,2.4,1.6,0.8,1.0,0,0,4,0,4,4,home_win,1,0,0,2.0,4.0,-2.0,1
2014 FIFA Men's World Cup,2014-06-16,group stage,0,0,Group F,Iran,Nigeria,IRN,NGA,1398.93,1468.54,-69.6099999999999,0.8,1.8,0.8,0.8,1.4,0.4,0,0,0,0,0,0,draw,0,0,1,43.0,44.0,-1.0,1
2014 FIFA Men's World Cup,2014-06-16,group stage,0,0,Group G,Ghana,United States,GHA,USA,1483.61,1565.63,-82.02000000000021,1.0,0.8,1.4,1.2,1.4,1.0,0,0,1,2,3,-1,away_win,0,1,0,37.0,13.0,24.0,1
2014 FIFA Men's World Cup,2014-06-17,group stage,0,0,Group H,Belgium,Algeria,BEL,DZA,1502.26,1439.87,62.3900000000001,1.4,1.6,1.2,0.0,1.2,0.2,0,0,2,1,3,1,home_win,1,0,0,11.0,22.0,-11.0,1
2014 FIFA Men's World Cup,2014-06-17,group stage,0,0,Group A,Brazil,Mexico,BRA,MEX,1534.58,1617.4,-82.82000000000016,2.0,0.8,2.0,1.0,1.0,1.4,0,0,0,0,0,0,draw,0,0,1,3.0,20.0,-17.0,1
